country,iso3,year,indicator,indicator_name,value,label
Germany,DEU,2016,FX.OWN.TOTL.ZS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,"Adultos con cuenta (% 15+, Findex) [8.10]"
Germany,DEU,2017,FX.OWN.TOTL.ZS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),99.14,"Adultos con cuenta (% 15+, Findex) [8.10]"
Germany,DEU,2018,FX.OWN.TOTL.ZS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,"Adultos con cuenta (% 15+, Findex) [8.10]"
Germany,DEU,2019,FX.OWN.TOTL.ZS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,"Adultos con cuenta (% 15+, Findex) [8.10]"
Germany,DEU,2020,FX.OWN.TOTL.ZS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,"Adultos con cuenta (% 15+, Findex) [8.10]"
Germany,DEU,2021,FX.OWN.TOTL.ZS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),99.98,"Adultos con cuenta (% 15+, Findex) [8.10]"
Germany,DEU,2022,FX.OWN.TOTL.ZS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,"Adultos con cuenta (% 15+, Findex) [8.10]"
Germany,DEU,2023,FX.OWN.TOTL.ZS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,"Adultos con cuenta (% 15+, Findex) [8.10]"
Germany,DEU,2024,FX.OWN.TOTL.ZS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,"Adultos con cuenta (% 15+, Findex) [8.10]"
Haiti,HTI,2015,FX.OWN.TOTL.ZS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,"Adultos con cuenta (% 15+, Findex) [8.10]"
Haiti,HTI,2016,FX.OWN.TOTL.ZS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,"Adultos con cuenta (% 15+, Findex) [8.10]"
Haiti,HTI,2017,FX.OWN.TOTL.ZS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),32.62,"Adultos con cuenta (% 15+, Findex) [8.10]"
Haiti,HTI,2018,FX.OWN.TOTL.ZS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,"Adultos con cuenta (% 15+, Findex) [8.10]"
Haiti,HTI,2019,FX.OWN.TOTL.ZS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,"Adultos con cuenta (% 15+, Findex) [8.10]"
Haiti,HTI,2020,FX.OWN.TOTL.ZS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,"Adultos con cuenta (% 15+, Findex) [8.10]"
Haiti,HTI,2021,FX.OWN.TOTL.ZS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,"Adultos con cuenta (% 15+, Findex) [8.10]"
Haiti,HTI,2022,FX.OWN.TOTL.ZS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,"Adultos con cuenta (% 15+, Findex) [8.10]"
Haiti,HTI,2023,FX.OWN.TOTL.ZS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,"Adultos con cuenta (% 15+, Findex) [8.10]"
Haiti,HTI,2024,FX.OWN.TOTL.ZS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,"Adultos con cuenta (% 15+, Findex) [8.10]"
Japan,JPN,2015,FX.OWN.TOTL.ZS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,"Adultos con cuenta (% 15+, Findex) [8.10]"
Japan,JPN,2016,FX.OWN.TOTL.ZS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,"Adultos con cuenta (% 15+, Findex) [8.10]"
Japan,JPN,2017,FX.OWN.TOTL.ZS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),98.24,"Adultos con cuenta (% 15+, Findex) [8.10]"
Japan,JPN,2018,FX.OWN.TOTL.ZS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,"Adultos con cuenta (% 15+, Findex) [8.10]"
Japan,JPN,2019,FX.OWN.TOTL.ZS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,"Adultos con cuenta (% 15+, Findex) [8.10]"
Japan,JPN,2020,FX.OWN.TOTL.ZS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,"Adultos con cuenta (% 15+, Findex) [8.10]"
Japan,JPN,2021,FX.OWN.TOTL.ZS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),98.49,"Adultos con cuenta (% 15+, Findex) [8.10]"
Japan,JPN,2022,FX.OWN.TOTL.ZS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,"Adultos con cuenta (% 15+, Findex) [8.10]"
Japan,JPN,2023,FX.OWN.TOTL.ZS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,"Adultos con cuenta (% 15+, Findex) [8.10]"
Japan,JPN,2024,FX.OWN.TOTL.ZS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,"Adultos con cuenta (% 15+, Findex) [8.10]"
Mexico,MEX,2015,FX.OWN.TOTL.ZS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,"Adultos con cuenta (% 15+, Findex) [8.10]"
Mexico,MEX,2016,FX.OWN.TOTL.ZS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,"Adultos con cuenta (% 15+, Findex) [8.10]"
Mexico,MEX,2017,FX.OWN.TOTL.ZS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),36.93,"Adultos con cuenta (% 15+, Findex) [8.10]"
Mexico,MEX,2018,FX.OWN.TOTL.ZS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,"Adultos con cuenta (% 15+, Findex) [8.10]"
Mexico,MEX,2019,FX.OWN.TOTL.ZS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,"Adultos con cuenta (% 15+, Findex) [8.10]"
Mexico,MEX,2020,FX.OWN.TOTL.ZS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,"Adultos con cuenta (% 15+, Findex) [8.10]"
Mexico,MEX,2021,FX.OWN.TOTL.ZS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,"Adultos con cuenta (% 15+, Findex) [8.10]"
Mexico,MEX,2022,FX.OWN.TOTL.ZS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),48.97,"Adultos con cuenta (% 15+, Findex) [8.10]"
Mexico,MEX,2023,FX.OWN.TOTL.ZS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,"Adultos con cuenta (% 15+, Findex) [8.10]"
Mexico,MEX,2024,FX.OWN.TOTL.ZS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,"Adultos con cuenta (% 15+, Findex) [8.10]"
Peru,PER,2015,FX.OWN.TOTL.ZS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,"Adultos con cuenta (% 15+, Findex) [8.10]"
Peru,PER,2016,FX.OWN.TOTL.ZS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,"Adultos con cuenta (% 15+, Findex) [8.10]"
Peru,PER,2017,FX.OWN.TOTL.ZS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),42.6,"Adultos con cuenta (% 15+, Findex) [8.10]"
Peru,PER,2018,FX.OWN.TOTL.ZS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,"Adultos con cuenta (% 15+, Findex) [8.10]"
Peru,PER,2019,FX.OWN.TOTL.ZS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,"Adultos con cuenta (% 15+, Findex) [8.10]"
Peru,PER,2020,FX.OWN.TOTL.ZS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,"Adultos con cuenta (% 15+, Findex) [8.10]"
Peru,PER,2021,FX.OWN.TOTL.ZS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),57.5,"Adultos con cuenta (% 15+, Findex) [8.10]"
Peru,PER,2022,FX.OWN.TOTL.ZS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,"Adultos con cuenta (% 15+, Findex) [8.10]"
Peru,PER,2023,FX.OWN.TOTL.ZS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,"Adultos con cuenta (% 15+, Findex) [8.10]"
Peru,PER,2024,FX.OWN.TOTL.ZS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,"Adultos con cuenta (% 15+, Findex) [8.10]"
United States,USA,2015,FX.OWN.TOTL.ZS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,"Adultos con cuenta (% 15+, Findex) [8.10]"
United States,USA,2016,FX.OWN.TOTL.ZS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,"Adultos con cuenta (% 15+, Findex) [8.10]"
United States,USA,2017,FX.OWN.TOTL.ZS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),93.12,"Adultos con cuenta (% 15+, Findex) [8.10]"
United States,USA,2018,FX.OWN.TOTL.ZS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,"Adultos con cuenta (% 15+, Findex) [8.10]"
United States,USA,2019,FX.OWN.TOTL.ZS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,"Adultos con cuenta (% 15+, Findex) [8.10]"
United States,USA,2020,FX.OWN.TOTL.ZS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,"Adultos con cuenta (% 15+, Findex) [8.10]"
United States,USA,2021,FX.OWN.TOTL.ZS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),94.95,"Adultos con cuenta (% 15+, Findex) [8.10]"
United States,USA,2022,FX.OWN.TOTL.ZS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,"Adultos con cuenta (% 15+, Findex) [8.10]"
United States,USA,2023,FX.OWN.TOTL.ZS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,"Adultos con cuenta (% 15+, Findex) [8.10]"
United States,USA,2024,FX.OWN.TOTL.ZS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,"Adultos con cuenta (% 15+, Findex) [8.10]"
Argentina,ARG,2015,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),2.73115982828944,"PIB real (crec. %, total)"
Argentina,ARG,2016,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),-2.08032784377811,"PIB real (crec. %, total)"
Argentina,ARG,2017,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),2.81850297775918,"PIB real (crec. %, total)"
Argentina,ARG,2018,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),-2.61739646282038,"PIB real (crec. %, total)"
Argentina,ARG,2019,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),-2.00086100285785,"PIB real (crec. %, total)"
Argentina,ARG,2020,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),-9.9004848136464,"PIB real (crec. %, total)"
Argentina,ARG,2021,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),10.4418119882506,"PIB real (crec. %, total)"
Argentina,ARG,2022,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),5.26987967384072,"PIB real (crec. %, total)"
Argentina,ARG,2023,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),-1.61100162090189,"PIB real (crec. %, total)"
Argentina,ARG,2024,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),-1.71910514722377,"PIB real (crec. %, total)"
Bangladesh,BGD,2015,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),6.55263987816197,"PIB real (crec. %, total)"
Bangladesh,BGD,2016,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),7.11347821270093,"PIB real (crec. %, total)"
Bangladesh,BGD,2017,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),6.59024999794057,"PIB real (crec. %, total)"
Bangladesh,BGD,2018,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),7.31941263014136,"PIB real (crec. %, total)"
Bangladesh,BGD,2019,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),7.88191515117722,"PIB real (crec. %, total)"
Bangladesh,BGD,2020,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),3.44801755122445,"PIB real (crec. %, total)"
Bangladesh,BGD,2021,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),6.93867912442445,"PIB real (crec. %, total)"
Bangladesh,BGD,2022,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),7.09982877575158,"PIB real (crec. %, total)"
Bangladesh,BGD,2023,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),5.77511237007889,"PIB real (crec. %, total)"
Bangladesh,BGD,2024,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),4.22325911250161,"PIB real (crec. %, total)"
Brazil,BRA,2015,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),-3.54576339269425,"PIB real (crec. %, total)"
Brazil,BRA,2016,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),-3.27591690782192,"PIB real (crec. %, total)"
Brazil,BRA,2017,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),1.32286905404399,"PIB real (crec. %, total)"
Brazil,BRA,2018,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),1.783666761634,"PIB real (crec. %, total)"
Brazil,BRA,2019,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),1.22077782360842,"PIB real (crec. %, total)"
Brazil,BRA,2020,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),-3.2767587964736,"PIB real (crec. %, total)"
Brazil,BRA,2021,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),4.76260437908608,"PIB real (crec. %, total)"
Brazil,BRA,2022,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),3.01669435393015,"PIB real (crec. %, total)"
Brazil,BRA,2023,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),3.24165532906981,"PIB real (crec. %, total)"
Brazil,BRA,2024,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),3.39586645454844,"PIB real (crec. %, total)"
Chile,CHL,2015,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),2.15194249981184,"PIB real (crec. %, total)"
Chile,CHL,2016,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),1.753038749071,"PIB real (crec. %, total)"
Chile,CHL,2017,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),1.35769537343957,"PIB real (crec. %, total)"
Chile,CHL,2018,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),3.99002947789977,"PIB real (crec. %, total)"
Chile,CHL,2019,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),0.634367533828438,"PIB real (crec. %, total)"
Chile,CHL,2020,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),-6.14347479224092,"PIB real (crec. %, total)"
Chile,CHL,2021,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),11.3149204879049,"PIB real (crec. %, total)"
Chile,CHL,2022,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),2.15399356192458,"PIB real (crec. %, total)"
Chile,CHL,2023,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),0.521367977246825,"PIB real (crec. %, total)"
Chile,CHL,2024,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),2.64431154871538,"PIB real (crec. %, total)"
Colombia,COL,2015,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),2.95590137527523,"PIB real (crec. %, total)"
Colombia,COL,2016,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),2.08738250162794,"PIB real (crec. %, total)"
Colombia,COL,2017,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),1.35936086788746,"PIB real (crec. %, total)"
Colombia,COL,2018,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),2.56432428277704,"PIB real (crec. %, total)"
Colombia,COL,2019,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),3.18685539245533,"PIB real (crec. %, total)"
Colombia,COL,2020,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),-7.18591413760859,"PIB real (crec. %, total)"
Colombia,COL,2021,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),10.8011981904878,"PIB real (crec. %, total)"
Colombia,COL,2022,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),7.32827729427979,"PIB real (crec. %, total)"
Colombia,COL,2023,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),0.712380031974334,"PIB real (crec. %, total)"
Colombia,COL,2024,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),1.7438014504116,"PIB real (crec. %, total)"
Ethiopia,ETH,2015,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),10.3924630202332,"PIB real (crec. %, total)"
Ethiopia,ETH,2016,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),9.43348265784411,"PIB real (crec. %, total)"
Ethiopia,ETH,2017,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),9.56418965754014,"PIB real (crec. %, total)"
Ethiopia,ETH,2018,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),6.81614778557282,"PIB real (crec. %, total)"
Ethiopia,ETH,2019,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),8.36408573314054,"PIB real (crec. %, total)"
Ethiopia,ETH,2020,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),6.05953089054807,"PIB real (crec. %, total)"
Ethiopia,ETH,2021,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),5.64153069257077,"PIB real (crec. %, total)"
Ethiopia,ETH,2022,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),5.32175988403378,"PIB real (crec. %, total)"
Ethiopia,ETH,2023,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),6.59424599357075,"PIB real (crec. %, total)"
Ethiopia,ETH,2024,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),7.31669112848382,"PIB real (crec. %, total)"
Germany,DEU,2015,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),1.65271978656361,"PIB real (crec. %, total)"
Germany,DEU,2016,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),2.29471066413561,"PIB real (crec. %, total)"
Germany,DEU,2017,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),2.71602454639843,"PIB real (crec. %, total)"
Germany,DEU,2018,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),1.11644310902427,"PIB real (crec. %, total)"
Germany,DEU,2019,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),0.987893350164853,"PIB real (crec. %, total)"
Germany,DEU,2020,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),-4.09513751682526,"PIB real (crec. %, total)"
Germany,DEU,2021,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),3.6699998840452,"PIB real (crec. %, total)"
Germany,DEU,2022,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),1.36973104612758,"PIB real (crec. %, total)"
Germany,DEU,2023,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),-0.266438401180253,"PIB real (crec. %, total)"
Germany,DEU,2024,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),-0.238526858256165,"PIB real (crec. %, total)"
Haiti,HTI,2015,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),1.40000000859727,"PIB real (crec. %, total)"
Haiti,HTI,2016,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),1.81246807847532,"PIB real (crec. %, total)"
Haiti,HTI,2017,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),2.51027134544685,"PIB real (crec. %, total)"
Haiti,HTI,2018,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),1.66781095484656,"PIB real (crec. %, total)"
Haiti,HTI,2019,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),-1.72309699839232,"PIB real (crec. %, total)"
Haiti,HTI,2020,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),-3.30550546965893,"PIB real (crec. %, total)"
Haiti,HTI,2021,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),-1.79823988931486,"PIB real (crec. %, total)"
Haiti,HTI,2022,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),-1.68198396897978,"PIB real (crec. %, total)"
Haiti,HTI,2023,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),-1.86388420254838,"PIB real (crec. %, total)"
Haiti,HTI,2024,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),-4.16963395808132,"PIB real (crec. %, total)"
Japan,JPN,2015,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),1.56062669680782,"PIB real (crec. %, total)"
Japan,JPN,2016,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),0.753826745789127,"PIB real (crec. %, total)"
Japan,JPN,2017,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),1.67533175173359,"PIB real (crec. %, total)"
Japan,JPN,2018,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),0.643391023533141,"PIB real (crec. %, total)"
Japan,JPN,2019,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),-0.402169200894946,"PIB real (crec. %, total)"
Japan,JPN,2020,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),-4.16876457146743,"PIB real (crec. %, total)"
Japan,JPN,2021,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),2.69657404187188,"PIB real (crec. %, total)"
Japan,JPN,2022,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),0.941998775483285,"PIB real (crec. %, total)"
Japan,JPN,2023,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),1.47503481053384,"PIB real (crec. %, total)"
Japan,JPN,2024,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),0.0836985643852159,"PIB real (crec. %, total)"
Mexico,MEX,2015,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),2.70232344844723,"PIB real (crec. %, total)"
Mexico,MEX,2016,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),1.77249323400358,"PIB real (crec. %, total)"
Mexico,MEX,2017,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),1.87172854186539,"PIB real (crec. %, total)"
Mexico,MEX,2018,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),1.97208207701884,"PIB real (crec. %, total)"
Mexico,MEX,2019,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),-0.392690505099296,"PIB real (crec. %, total)"
Mexico,MEX,2020,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),-8.35403456576364,"PIB real (crec. %, total)"
Mexico,MEX,2021,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),6.04848345704632,"PIB real (crec. %, total)"
Mexico,MEX,2022,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),3.71098893117183,"PIB real (crec. %, total)"
Mexico,MEX,2023,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),3.2953909570288,"PIB real (crec. %, total)"
Mexico,MEX,2024,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),1.4540624784799,"PIB real (crec. %, total)"
Peru,PER,2015,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),3.25224477218451,"PIB real (crec. %, total)"
Peru,PER,2016,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),3.95331871520767,"PIB real (crec. %, total)"
Peru,PER,2017,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),2.51883544233135,"PIB real (crec. %, total)"
Peru,PER,2018,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),3.969351341365,"PIB real (crec. %, total)"
Peru,PER,2019,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),2.24063176875049,"PIB real (crec. %, total)"
Peru,PER,2020,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),-10.9333065010382,"PIB real (crec. %, total)"
Peru,PER,2021,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),13.3626240903125,"PIB real (crec. %, total)"
Peru,PER,2022,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),2.8090335533015,"PIB real (crec. %, total)"
Peru,PER,2023,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),-0.403242151494268,"PIB real (crec. %, total)"
Peru,PER,2024,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),3.30394098171516,"PIB real (crec. %, total)"
United States,USA,2015,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),2.94555045599772,"PIB real (crec. %, total)"
United States,USA,2016,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),1.81945147620522,"PIB real (crec. %, total)"
United States,USA,2017,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),2.45762230175086,"PIB real (crec. %, total)"
United States,USA,2018,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),2.96650506916596,"PIB real (crec. %, total)"
United States,USA,2019,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),2.58382533018889,"PIB real (crec. %, total)"
United States,USA,2020,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),-2.16302913866512,"PIB real (crec. %, total)"
United States,USA,2021,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),6.05505293304556,"PIB real (crec. %, total)"
United States,USA,2022,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),2.5123753198332,"PIB real (crec. %, total)"
United States,USA,2023,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),2.88755600905984,"PIB real (crec. %, total)"
United States,USA,2024,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),2.79619035621393,"PIB real (crec. %, total)"
